txn_id,amount,hour_of_day,txn_count_last_hour,distance_from_home_km,is_new_merchant,label
TXN100229,106.5922722208242,18.734239692303284,0,2.040610756534244,0,0
TXN100230,158.2557387689082,9.905946991296325,1,4.341690789884357,0,0
TXN100231,9.334640423780737,9.280184287533913,3,4.252654765860483,0,0
TXN100232,173.91801801523755,17.69039343795364,1,5.971045422833506,0,0
TXN100233,62.34246825002654,9.195468133859414,2,2.8988235966117593,0,0
TXN100234,46.062057559215866,17.795589218972815,1,0.9164449675255897,0,0
TXN100235,61.67906100246741,12.705089697019902,2,3.068299883163324,0,0
TXN100236,13.795665745401827,13.650806763720972,1,4.505153655901063,0,0
TXN100237,91.90395066612518,12.283104661775537,1,6.937816403720553,0,0
TXN100238,32.648831302635244,15.596251611289336,1,5.746288931494183,0,0
TXN100239,109.20381315218268,10.978914625732555,3,2.033099074638222,0,0
TXN100240,37.52059378306497,16.9286128927644,1,0.7510548756695761,0,0
TXN100241,52.252614250391105,16.968490730414043,3,8.743194663061029,0,0
TXN100242,248.05106575473215,12.049503324174575,0,17.413058874970208,0,0
TXN100243,66.51676902779803,8.071344635295613,3,10.905211394138023,0,0
TXN100244,101.10243593916955,19.29571066632272,0,0.7257793647929095,0,0
TXN100245,49.178857401999245,11.298638254255717,0,4.4199599485888115,0,0
TXN100246,59.336850515561494,18.187660082856667,1,14.006049953306515,0,0
TXN100247,70.48498775737728,11.610661628131504,2,0.08630674271523843,1,0
TXN100248,104.16258545600151,19.054092969189067,3,11.073195522124639,0,0
TXN100249,56.04719303233975,15.14362179847172,1,34.830904577529864,0,0
TXN100250,35.535297922123014,18.570987633042733,0,3.0421438829007097,0,0
TXN100251,76.58357691614671,16.961349089179574,1,0.2205084133115108,0,0
TXN100252,69.84686023679603,9.478826605708122,0,8.853897851090535,0,0
TXN100253,76.62651478331593,21.479875259314603,1,4.590853088456635,0,0
TXN100254,22.561524790379227,23.0,0,2.4355194967193237,0,0
TXN100255,28.29915631732884,17.396536933834863,0,8.588822780651768,0,0
TXN100256,22.852219355598553,15.176011432818777,3,7.363425936852,0,0
TXN100257,35.98612966108602,15.431302747294767,1,15.669228605032671,0,0
TXN100258,117.95963375198434,10.296071896966602,3,12.320620673156562,0,0
TXN100259,42.48261646451209,16.72145968676981,0,3.4091288045629815,0,0
TXN100260,54.69239421434707,10.609735335055607,1,9.010879095704594,1,0
TXN100261,71.97983636946218,13.905601699403887,1,8.896028339091004,0,0
TXN100262,39.40835719481714,22.33859161022231,1,4.8924641393210715,0,0
TXN100263,53.643234381973414,18.4282036493551,1,9.542490083669096,0,0
TXN100264,90.75844639137642,16.43828957937255,3,9.04543496094231,0,0
TXN100265,139.30202658279563,11.29913313459572,1,3.9910911721223323,0,0
TXN100266,132.80732233053502,12.644569439604712,3,8.354532760417246,0,0
TXN100267,105.22609358351588,10.486928149039986,2,4.9420939787320615,0,0
TXN100268,107.70133102098022,7.325509991339134,1,10.572560279147131,0,0
TXN100269,29.88134509793102,9.742375874966749,1,0.14899952923521004,0,0
TXN100270,143.78157057663861,23.0,3,5.260565776275024,0,0
TXN100271,163.32331980780998,16.294411192165306,1,1.041482682882954,0,0
TXN100272,1.4394987986155638,14.20168623821528,1,2.3083803003215593,0,0
TXN100273,63.47445248878651,9.436009427938863,0,5.622469612456477,0,0
TXN100274,25.336778208446447,13.676422503921808,2,4.3556576672630705,0,0
TXN100275,23.489271265012125,12.263765136761627,2,12.794826751935153,0,0
TXN100276,151.8441060334653,14.197595926079604,0,9.83609970305868,0,0
TXN100277,26.50343769639461,13.09028539881082,1,10.096085546924947,0,0
TXN100278,96.00865012674319,7.179381330698911,2,6.437781213693198,0,0
TXN100279,91.14754016133026,14.180444841054141,1,6.702467530029027,0,0
TXN100280,59.72862538826512,17.724733659356733,1,0.9534225788151772,0,0
TXN100281,60.725960989003056,18.778860899963153,1,0.19704256616010934,0,0
TXN100282,50.27208618894803,16.722424350478498,1,21.185426454702892,0,0
TXN100283,165.0098543201334,19.78126247720968,0,12.387287831406857,0,0
TXN100284,185.02657859833815,15.002216734546371,2,14.753247507554107,0,0
TXN100285,8.746474319172554,9.194548649553521,1,10.508102548071793,0,0
TXN100286,47.8367217447109,5.330535018342495,3,3.3964472539637964,0,0
TXN100287,17.929030140733236,13.101506010620744,2,6.093942980312384,0,0
TXN100288,107.07073328447379,11.16658184838558,1,7.325066095025807,0,0
TXN100289,31.30450396468454,14.905093211827383,0,14.89015817398203,0,0
TXN100290,71.59610844273439,15.844667059094046,1,3.3800299209800806,0,0
TXN100291,64.06821050754765,10.76494229029039,2,5.073537081780804,0,0
TXN100292,52.994666908654295,12.903967929624196,3,7.514382815685165,0,0
TXN100293,29.154560870489128,17.651241519308947,0,5.425151584098895,0,0
TXN100294,123.87682260315385,22.378980061415287,1,2.9519310576833266,0,0
TXN100295,34.513165973779735,17.42683472399308,2,0.6666422568654791,0,0
TXN100296,72.7819605667526,16.21679045003918,1,0.45889272214763466,0,0
TXN100297,71.42094281281334,23.0,3,3.872370091538173,0,0
TXN100298,72.98412465667526,13.26587391726177,0,4.092780611160861,0,0
TXN100299,7.453080986124354,23.0,0,8.496002842810983,0,0
TXN100300,82.11558924206999,14.223579969806439,4,12.299986505647807,1,0
TXN100301,140.79632458837307,10.747588988535123,0,1.6929438754017132,0,0
TXN100302,71.49340631498742,15.276164865365358,1,13.73676565076188,0,0
TXN100303,55.17963881015085,19.165969165405574,0,3.9147844509307332,0,0
TXN100304,98.49455062777251,18.494867447367,0,3.4385349437188326,0,0
TXN100305,65.17751918263515,10.582025513655086,3,3.981504025082008,0,0
TXN100306,49.39044572370882,11.431439046087352,1,3.7113010801363187,0,0
TXN100307,138.48254947302348,17.401469132581695,0,1.3123644721277385,0,0
TXN100308,71.46634738653516,12.766446521781713,2,7.311538137597474,0,0
TXN100309,46.39091011133853,15.078695281752358,1,24.721002049584552,0,0
TXN100310,82.23090726978249,13.473762391948569,0,5.521424067849149,0,0
TXN100311,106.36102504082693,19.56841617462801,0,2.83624731437669,0,0
TXN100312,52.448417572485326,13.256113567478822,2,3.8121844476363096,0,0
TXN100313,56.67836026902862,23.0,4,5.046620191853584,0,0
TXN100314,70.23947063754802,16.950314131332828,1,11.811389071450886,0,0
TXN100315,162.9030274633182,14.56554814933118,0,6.718239448009086,0,0
TXN100316,89.41196807988749,16.113099945499396,1,4.308980230591215,0,0
TXN100317,72.72089944099109,10.94999566813473,1,2.6554653242089055,1,0
TXN100318,74.26184161971037,9.336899345855684,5,7.397903528716329,0,0
TXN100319,77.64897100153345,13.8621674688089,2,30.332812182435784,0,0
TXN100320,19.269669899775796,12.328712228689756,1,10.60688485267401,0,0
TXN100321,71.14139885517122,6.4240656753462515,1,8.928340922393003,0,0
TXN100322,90.40217887330336,9.491383591064716,1,14.689182091248385,0,0
TXN100323,73.9770361759727,15.798755703931677,0,6.9682014898921505,0,0
TXN100324,19.605545593991252,18.63912486670019,0,5.064837122388407,0,0
TXN100325,70.77936244181421,12.076052066394595,1,17.34683746577664,0,0
TXN100326,19.67777675855798,14.09581801280974,3,11.485592467542373,1,0
TXN100327,76.26920362123664,14.297392287525218,3,14.04145276219127,0,0
TXN100328,153.02478634002313,20.533842779809216,0,12.968182033769766,0,0
TXN100329,57.812427390357904,13.90465588003061,1,13.383503798855985,0,0
TXN100330,70.03382671548574,22.125126892174116,1,1.853295146900622,0,0
TXN100331,262.8560532232608,11.459342189147026,1,3.5005951702087,0,0
TXN100332,50.715898783374314,12.853514605011705,1,5.815730770581485,1,0
TXN100333,34.43966029483833,13.51231846497987,1,4.037953689994659,0,0
TXN100334,127.00998857939982,12.061139014497842,1,5.407560388991647,1,0
TXN100335,145.1002885435596,14.32153858814303,1,0.3926833247493009,0,0
TXN100336,77.76577285066392,17.48079597726612,1,10.261439806538643,0,0
TXN100337,269.0826313106495,15.702348029108528,2,7.664054331020593,0,0
TXN100338,29.290761943979334,16.57159091928702,5,1.213600432024344,0,0
TXN100339,34.985460755293005,12.30796535836407,1,4.513517638903439,0,0
TXN100340,117.1045294353376,14.4059093430957,0,0.2858829323738619,0,0
TXN100341,127.15962580939424,14.459421811108365,1,4.895227586003253,0,0
TXN100342,18.22463180570185,13.980570493573472,3,13.590723632827613,0,0
TXN100343,19.397630813970533,16.129100781308065,0,15.69088741418321,0,0
TXN100344,115.85454270833515,16.104322391983615,1,15.233759146321873,0,0
TXN100345,112.74037690888564,18.72555547202338,0,2.6970705286853853,0,0
TXN100346,185.04687965737747,18.239259984248346,0,11.763459605318452,0,0
TXN100347,72.49526543346397,15.832341695679387,3,7.939192308962806,0,0
TXN100348,20.618891724305893,17.70857960423555,1,16.19782536514917,0,0
TXN100349,38.12802528911798,19.212736390871424,1,16.09522380438154,0,0
TXN100350,105.67589322397231,12.304594681053482,1,19.93190759905148,0,0
TXN100351,60.915044519913465,15.185198104983815,0,4.111526249153822,0,0
TXN100352,20.010177705675368,15.962541951131913,0,7.012669314239986,0,0
TXN100353,36.611977060249785,23.0,0,0.2726845852463539,0,0
TXN100354,266.94120821977083,14.257876926387706,0,19.26636730563051,0,0
TXN100355,48.592203739684166,11.616462778110378,0,2.965002911357757,0,0
TXN100356,138.93949811511925,14.30453562711586,1,5.197357494173605,0,0
TXN100357,49.973608585803184,11.755472568300435,3,10.86089916132777,0,0
TXN100358,97.38147784623769,11.436433226691255,2,5.719234285050535,1,0
TXN100359,87.43001426138058,8.088880899007673,1,10.792537257320106,0,0
TXN100360,47.26202429271481,13.913668744406275,2,2.971949320616279,0,0
TXN100361,205.07187704783797,9.186529056138475,1,25.297496590374173,0,0
TXN100362,28.084011517187623,15.870120717175745,2,3.1658861181507088,0,0
TXN100363,118.60105894409189,18.11543013733418,0,8.882305037630736,0,0
TXN100364,123.84423028837494,19.687453163331984,2,19.3698138542171,0,0
TXN100365,28.985801263753267,11.707600673843228,0,12.710109106802587,0,0
TXN100366,198.64789581211153,19.58438904485648,2,3.2694944253093174,0,0
TXN100367,14.110242745364419,14.723330820150471,2,2.5486886717524837,0,0
TXN100368,148.2920447942722,9.739237385214516,3,17.72208779015455,0,0
TXN100369,134.9398375160398,16.156046197628072,1,4.821686951803371,0,0
TXN100370,61.77911202259702,13.129846045944213,1,14.731908369703604,0,0
TXN100371,119.22272707737277,17.596208069775138,2,2.450726570379743,0,0
TXN100372,93.401963814465,14.077842777649789,1,7.134929476470344,0,0
TXN100373,94.49689635118264,17.37171969908831,0,3.7941707683479056,0,0
TXN100374,64.89298677824208,19.3938082433779,0,11.9724174472508,0,0
TXN100375,10.226333950140788,11.441714525349937,3,3.4128387245006664,0,0
TXN100376,133.04187251572299,22.41816941622595,0,1.914991497273957,0,0
TXN100377,51.90131690470476,10.148225096726987,1,5.8525177854218144,0,0
TXN100378,143.93265030259562,19.179136437828998,1,16.375504331035454,0,0
TXN100379,76.23775751621884,22.01014791470542,1,8.163479124921247,0,0
TXN100380,75.84324408763305,14.914534223939683,0,25.931215002536288,0,0
TXN100381,76.3048518964084,18.637889269673465,1,26.396768142499177,0,0
TXN100382,109.71793410824486,14.868927140525052,1,5.720590728296596,0,0
TXN100383,90.98515306653877,17.61094392782302,0,7.449049514048048,0,0
